NU_ANO,NU_IDADE,NU_NOTA_CH,NU_NOTA_CN,NU_NOTA_LC,NU_NOTA_MT,SG_UF_PROVA,TP_PRESENCA_D1,TP_PRESENCA_D2,TP_SEXO
2015,34.0,547.7,469.9,535.8,415.5,Rio de Janeiro,1,1,F
2015,30.0,,,,,Maranhão,0,0,M
2015,32.0,609.0,493.7,570.1,439.5,Sergipe,1,1,F
2015,31.0,,,,,São Paulo,0,0,M
2015,28.0,589.4,404.0,545.7,424.3,Pernambuco,1,1,F
2015,23.0,625.6,552.3,642.6,546.0,Ceará,1,1,F
2015,24.0,411.9,404.3,466.2,396.3,São Paulo,1,1,F
2015,32.0,559.7,474.4,455.3,353.4,Maranhão,1,1,M
2015,22.0,516.4,444.7,,,Minas Gerais,1,0,F
2015,24.0,,,,,Espírito Santo,0,0,M
2015,23.0,560.0,559.7,,,São Paulo,1,0,F
2015,19.0,551.6,483.5,528.1,448.6,São Paulo,1,1,F
2015,31.0,,,,,Maranhão,0,0,M
2015,32.0,,,,,Minas Gerais,0,0,F
2015,17.0,598.7,607.4,557.8,513.4,Ceará,1,1,M
2015,40.0,525.1,408.5,514.6,322.3,Bahia,1,1,F
2015,25.0,546.9,462.2,,,Bahia,1,0,F
2015,21.0,637.3,539.9,571.2,499.0,Minas Gerais,1,1,M
2015,22.0,,,,,Maranhão,0,0,F
2015,22.0,679.0,708.0,628.5,778.6,Minas Gerais,1,1,F
2015,28.0,,,,,Minas Gerais,0,0,F
2015,22.0,444.7,485.5,458.0,411.3,Paraíba,1,1,F
2015,19.0,650.3,453.1,594.1,440.7,São Paulo,1,1,M
2015,36.0,576.7,464.7,539.5,588.3,Ceará,1,1,F
2015,18.0,555.1,441.4,518.9,504.0,Paraná,1,1,F
2015,17.0,612.6,442.1,611.1,494.3,Minas Gerais,1,1,F
2015,19.0,629.9,607.0,606.9,696.7,São Paulo,1,1,F
2015,19.0,575.4,439.8,502.3,321.4,Pernambuco,1,1,M
2015,24.0,531.9,417.8,517.4,602.6,Goiás,1,1,F
2015,16.0,606.8,474.6,570.2,388.3,Rio de Janeiro,1,1,M
2015,30.0,572.4,569.1,546.7,427.4,São Paulo,1,1,M
2015,29.0,489.0,445.9,422.2,340.8,São Paulo,1,1,M
2015,25.0,515.8,424.9,457.1,397.1,Bahia,1,1,F
2015,23.0,642.5,547.7,590.6,640.3,Rio de Janeiro,1,1,F
2015,21.0,623.9,510.8,619.7,433.3,Pernambuco,1,1,M
2015,38.0,498.5,439.5,436.5,392.0,Rio Grande do Sul,1,1,F
2015,21.0,634.1,606.3,570.2,606.7,Rio de Janeiro,1,1,M
2015,19.0,582.4,589.4,576.6,634.4,Minas Gerais,1,1,F
2015,24.0,460.1,449.9,349.5,453.9,Bahia,1,1,F
2015,23.0,593.2,543.3,539.3,610.3,São Paulo,1,1,M
2015,28.0,640.7,573.4,617.6,541.7,Espírito Santo,1,1,F
2015,32.0,,,,,Paraná,0,0,M
2015,28.0,596.5,432.6,563.2,434.2,Goiás,1,1,M
2015,20.0,,,,,Espírito Santo,0,0,F
2015,18.0,643.7,568.1,575.8,425.3,São Paulo,1,1,M
2015,16.0,583.4,528.1,562.4,399.3,Ceará,1,1,F
2015,20.0,581.2,589.8,616.5,664.7,Bahia,1,1,M
2015,17.0,652.0,564.4,638.3,669.8,Rio de Janeiro,1,1,M
2015,30.0,525.4,477.0,541.3,427.3,Rio Grande do Sul,1,1,F
2015,21.0,640.3,476.8,517.8,374.1,Minas Gerais,1,1,M
2015,20.0,668.1,602.7,699.4,563.4,Rio Grande do Norte,1,1,F
2015,29.0,647.5,528.6,551.7,657.5,Minas Gerais,1,1,M
2015,20.0,,,,,Maranhão,0,0,M
2015,26.0,,,,,Paraná,0,0,M
2015,33.0,551.6,481.6,555.9,450.1,Espírito Santo,1,1,M
2015,18.0,588.4,532.6,576.7,538.3,São Paulo,1,1,F
2015,23.0,628.2,510.2,467.9,327.1,Minas Gerais,1,1,F
2015,26.0,,,,,Minas Gerais,0,0,F
2015,17.0,556.6,400.7,525.2,458.6,São Paulo,1,1,F
2015,26.0,639.8,517.8,624.0,496.9,Rio de Janeiro,1,1,M
2015,20.0,648.5,619.4,576.3,663.1,São Paulo,1,1,M
2015,19.0,,,,,Minas Gerais,0,0,F
2015,22.0,602.0,542.6,,,Minas Gerais,1,0,M
2015,19.0,578.2,494.9,555.8,526.1,Rio de Janeiro,1,1,F
2015,23.0,480.7,452.5,438.4,398.5,Paraíba,1,1,M
2015,44.0,,,,,Minas Gerais,0,0,M
2015,20.0,,,,,São Paulo,0,0,F
2015,20.0,504.7,368.0,361.0,358.8,Ceará,1,1,F
2015,22.0,,,,,Rio Grande do Norte,0,0,F
2015,36.0,,,,,Rio Grande do Sul,0,0,F
2015,42.0,,,,,Minas Gerais,0,0,M
2015,24.0,710.5,562.9,692.8,551.8,Rio Grande do Sul,1,1,M
2015,26.0,,,,,Minas Gerais,0,0,M
2015,18.0,656.9,640.7,628.4,624.1,Rio Grande do Sul,1,1,F
2015,34.0,541.9,433.5,415.3,472.9,Pernambuco,1,1,F
2015,20.0,617.4,518.9,536.8,677.7,Minas Gerais,1,1,M
2015,18.0,,,,,Rio Grande do Sul,0,0,F
2015,33.0,629.0,622.2,592.7,634.0,Rio de Janeiro,1,1,F
2015,18.0,628.4,632.3,597.7,789.7,Minas Gerais,1,1,F
2015,22.0,534.2,429.9,462.1,407.6,Bahia,1,1,F
2015,23.0,443.5,443.3,482.8,372.4,São Paulo,1,1,M
2015,31.0,742.9,584.6,670.0,542.6,São Paulo,1,1,M
2015,37.0,592.4,408.7,544.2,359.9,Ceará,1,1,M
2015,20.0,617.9,469.5,562.6,626.6,Minas Gerais,1,1,F
2015,27.0,,,,,Rio Grande do Sul,0,0,F
2015,18.0,539.4,399.0,530.6,524.9,São Paulo,1,1,F
2015,18.0,625.0,483.0,538.6,426.1,Goiás,1,1,F
2015,21.0,651.0,612.3,558.8,572.8,São Paulo,1,1,F
2015,40.0,554.6,396.1,544.8,403.7,Minas Gerais,1,1,F
2015,19.0,,,,,Minas Gerais,0,0,F
2015,17.0,555.7,423.5,486.6,425.7,Pernambuco,1,1,F
2015,26.0,,,,,Rio Grande do Sul,0,0,F
2015,20.0,481.9,432.0,501.9,368.6,São Paulo,1,1,F
2015,18.0,553.0,535.7,368.3,346.7,Pernambuco,1,1,F
2015,19.0,513.7,487.1,459.4,447.0,Minas Gerais,1,1,F
2015,33.0,672.1,463.1,595.9,591.0,Minas Gerais,1,1,M
2015,37.0,543.1,564.8,483.2,446.3,Bahia,1,1,M
2015,31.0,586.4,475.6,526.3,404.0,São Paulo,1,1,F
2015,20.0,431.8,382.3,476.6,403.3,São Paulo,1,1,M
2015,20.0,376.5,388.4,374.5,380.0,Distrito Federal,1,1,M
2015,31.0,,,,,São Paulo,0,0,F
2015,17.0,534.2,426.4,536.3,372.5,Paraná,1,1,F
2015,22.0,675.3,627.7,638.2,739.4,Santa Catarina,1,1,M
2015,23.0,717.1,653.9,509.3,592.3,Piauí,1,1,M
2015,16.0,629.3,435.7,642.3,542.5,Paraná,1,1,F
2015,23.0,594.6,454.4,569.6,631.4,Rio Grande do Sul,1,1,M
2015,20.0,581.9,478.3,524.1,441.7,Bahia,1,1,F
2015,25.0,567.3,430.1,557.0,381.7,Rio de Janeiro,1,1,F
2015,28.0,,,,,Rio Grande do Sul,0,0,F
2015,22.0,672.2,638.6,579.2,541.4,Pernambuco,1,1,M
2015,20.0,682.3,593.3,609.6,654.9,Distrito Federal,1,1,F
2015,25.0,603.8,435.0,550.2,415.2,Distrito Federal,1,1,F
2015,18.0,487.6,423.2,422.5,446.7,Minas Gerais,1,1,F
2015,25.0,553.7,568.9,,,Rio de Janeiro,1,0,F
2015,20.0,582.8,523.0,513.4,540.8,Bahia,1,1,F
2015,19.0,533.3,374.4,431.7,495.5,Rio Grande do Norte,1,1,F
2015,20.0,520.0,401.8,476.0,418.6,São Paulo,1,1,F
2015,25.0,,,,,São Paulo,0,0,M
2015,26.0,616.7,568.9,555.2,539.1,Rondônia,1,1,F
2015,20.0,650.4,553.7,562.7,482.4,Paraíba,1,1,F
2015,20.0,,,,,Pernambuco,0,0,F
2015,19.0,598.6,443.3,488.6,475.3,Pará,1,1,F
2015,26.0,487.0,480.1,475.6,378.2,Pernambuco,1,1,F
2015,46.0,636.5,506.3,592.0,609.3,Rio de Janeiro,1,1,M
2015,27.0,590.8,449.0,554.6,516.5,Mato Grosso do Sul,1,1,F
2015,29.0,,,,,Rio de Janeiro,0,0,M
2015,19.0,743.1,714.6,694.9,831.8,Paraná,1,1,F
2015,22.0,623.2,436.5,604.7,492.3,São Paulo,1,1,M
2015,22.0,,,,,São Paulo,0,0,M
2015,21.0,572.8,514.3,590.8,429.4,São Paulo,1,1,F
2015,21.0,,,,,Rio de Janeiro,0,0,F
2015,18.0,,,,,Rio Grande do Sul,0,0,M
2015,33.0,658.5,617.0,615.0,635.0,Mato Grosso,1,1,F
2015,20.0,538.5,408.6,513.8,445.9,Distrito Federal,1,1,F
2015,22.0,606.7,505.0,536.9,450.8,Maranhão,1,1,M
2015,22.0,614.6,478.9,532.2,419.2,Bahia,1,1,F
2015,22.0,,,,,Minas Gerais,0,0,M
2015,32.0,579.8,416.6,434.8,472.3,Espírito Santo,1,1,F
2015,34.0,670.6,502.7,574.0,526.7,Espírito Santo,1,1,M
2015,20.0,512.7,451.1,478.2,390.6,São Paulo,1,1,M
2015,29.0,706.8,544.6,666.3,711.1,Rio Grande do Norte,1,1,F
2015,25.0,524.6,445.6,464.5,405.5,Goiás,1,1,M
2015,20.0,596.9,627.1,565.5,577.2,São Paulo,1,1,F
2015,30.0,551.2,512.5,372.9,367.0,Mato Grosso,1,1,M
2015,22.0,565.7,568.1,528.0,379.1,Paraná,1,1,F
2015,21.0,599.3,437.7,584.5,339.2,Goiás,1,1,M
2015,19.0,548.7,537.1,517.9,388.0,Paraná,1,1,F
2015,23.0,,,,,Rio de Janeiro,0,0,F
2015,24.0,691.4,659.3,615.1,788.3,São Paulo,1,1,F
2015,21.0,470.5,451.2,459.2,479.2,Minas Gerais,1,1,M
2015,23.0,,,,,Pernambuco,0,0,F
2015,41.0,639.1,494.9,609.2,593.3,Minas Gerais,1,1,F
2015,24.0,562.1,424.3,495.6,456.7,Ceará,1,1,M
2015,21.0,666.9,601.3,687.5,664.9,Minas Gerais,1,1,M
2015,19.0,,,,,Piauí,0,0,F
2015,17.0,497.7,520.3,507.5,537.8,São Paulo,1,1,F
2015,25.0,638.1,526.1,606.0,583.6,Pernambuco,1,1,F
2015,32.0,,,,,Rio de Janeiro,0,0,M
2015,19.0,,,,,São Paulo,0,0,M
2015,16.0,624.4,550.6,583.6,656.2,Minas Gerais,1,1,M
2015,22.0,,,,,Santa Catarina,0,0,M
2015,25.0,606.0,434.6,552.3,406.0,São Paulo,1,1,M
2015,20.0,620.6,520.9,599.0,565.7,Minas Gerais,1,1,F
2015,38.0,425.5,376.4,,,Paraíba,1,0,M
2015,25.0,592.2,479.1,522.2,514.5,Rio Grande do Sul,1,1,F
2015,26.0,,,,,São Paulo,0,0,F
2015,21.0,397.2,401.2,505.9,420.1,Rio de Janeiro,1,1,F
2015,24.0,,,,,Bahia,0,0,F
2015,18.0,673.1,538.2,573.1,346.1,Rio de Janeiro,1,1,M
2015,19.0,555.5,506.4,536.8,393.7,Minas Gerais,1,1,F
2015,39.0,,,,,São Paulo,0,0,F
2015,17.0,548.2,455.1,570.7,430.7,Paraná,1,1,F
2015,18.0,,,,,Rio de Janeiro,0,0,F
2015,21.0,621.0,447.0,614.0,442.9,Minas Gerais,1,1,F
2015,24.0,640.8,587.1,582.3,834.5,Rio de Janeiro,1,1,M
2015,28.0,644.9,587.1,496.6,473.2,Rio Grande do Sul,1,1,M
2015,23.0,496.1,358.6,454.8,381.8,Rio de Janeiro,1,1,F
2015,17.0,581.6,459.1,544.8,436.9,Pará,1,1,M
2015,22.0,,,,,Minas Gerais,0,0,F
2015,18.0,576.8,405.5,464.7,354.7,São Paulo,1,1,F
2015,21.0,,,,,Distrito Federal,0,0,M
2015,31.0,623.1,566.0,582.7,719.2,Mato Grosso,1,1,F
2015,19.0,,,,,São Paulo,0,0,M
2015,30.0,613.8,542.1,612.7,553.7,Goiás,1,1,F
2015,20.0,603.2,489.8,583.6,507.2,Paraná,1,1,F
2015,21.0,595.3,503.4,531.7,459.6,Minas Gerais,1,1,M
2015,34.0,694.8,682.3,602.9,758.9,Minas Gerais,1,1,M
2015,34.0,697.6,486.7,598.2,433.8,Distrito Federal,1,1,F
2015,34.0,521.4,433.6,,,Rio de Janeiro,1,0,F
2015,18.0,559.2,550.5,554.4,563.5,Mato Grosso do Sul,1,1,M
2015,35.0,,,,,Rio de Janeiro,0,0,F
2015,19.0,589.4,469.2,401.1,559.9,Rio de Janeiro,1,1,F
2015,24.0,591.2,454.3,542.7,403.0,Bahia,1,1,F
2015,19.0,631.1,572.5,539.0,550.2,Minas Gerais,1,1,F
2015,20.0,623.4,451.2,560.1,563.1,Minas Gerais,1,1,F
2015,22.0,626.8,558.9,500.6,641.9,Minas Gerais,1,1,M
2015,28.0,659.9,454.7,578.9,548.7,Goiás,1,1,F
2015,30.0,,,,,São Paulo,0,0,F
2015,22.0,417.0,481.4,464.9,400.6,Goiás,1,1,M
2015,26.0,,,,,São Paulo,0,0,F
2015,20.0,650.8,598.6,566.3,530.5,São Paulo,1,1,M
2015,24.0,,,,,Minas Gerais,0,0,F
2015,19.0,599.1,437.9,525.6,495.3,Pernambuco,1,1,M
2015,23.0,,,,,São Paulo,0,0,M
2015,24.0,,,,,Goiás,0,0,F
2015,18.0,568.9,491.8,509.3,465.0,São Paulo,1,1,F
2015,19.0,,,,,Minas Gerais,0,0,F
2015,22.0,542.6,410.1,540.5,438.2,São Paulo,1,1,M
2015,33.0,545.0,455.1,493.3,340.1,Espírito Santo,1,1,F
2015,21.0,461.4,485.5,445.0,494.9,Rio de Janeiro,1,1,M
2015,29.0,647.0,653.1,589.2,355.4,Ceará,1,1,M
2015,22.0,586.0,477.7,552.1,322.8,Paraná,1,1,F
2015,16.0,623.2,625.5,601.5,649.7,Pernambuco,1,1,M
2015,22.0,553.2,483.8,598.7,541.6,São Paulo,1,1,F
2015,20.0,560.3,491.2,549.9,360.1,Rio de Janeiro,1,1,F
2015,19.0,578.4,547.5,545.8,435.6,Paraná,1,1,F
2015,22.0,524.9,483.7,,,São Paulo,1,0,F
2015,31.0,,,,,Espírito Santo,0,0,F
2015,25.0,,,,,Rio de Janeiro,0,0,M
2015,20.0,540.1,417.3,493.7,483.2,Bahia,1,1,F
2015,23.0,419.3,431.7,438.2,377.1,Pernambuco,1,1,F
2015,21.0,667.7,506.6,588.7,590.5,Maranhão,1,1,M
2015,21.0,470.3,420.5,517.3,389.8,Sergipe,1,1,M
2015,25.0,420.5,425.7,340.8,337.4,Rio de Janeiro,1,1,M
2015,15.0,590.2,417.1,,,Rio de Janeiro,1,0,F
2015,26.0,,,,,Minas Gerais,0,0,M
2015,36.0,584.3,396.7,514.1,588.9,São Paulo,1,1,M
2015,19.0,631.1,427.2,551.1,444.9,Pernambuco,1,1,F
2015,41.0,,,,,Piauí,0,0,F
2015,18.0,696.2,649.0,604.6,723.1,São Paulo,1,1,F
2015,36.0,,,,,Bahia,0,0,F
2015,22.0,,,,,Minas Gerais,0,0,F
2015,18.0,636.7,591.1,619.7,359.1,Minas Gerais,1,1,F
2015,31.0,572.8,509.9,543.2,380.5,Minas Gerais,1,1,F
2015,18.0,621.0,573.4,565.4,556.4,São Paulo,1,1,M
2015,17.0,684.1,649.1,566.5,616.4,Bahia,1,1,M
2015,16.0,579.0,406.2,544.6,490.6,Ceará,1,1,F
2015,25.0,,,,,São Paulo,0,0,F
2015,26.0,617.3,536.0,524.4,413.5,Ceará,1,1,F
2015,28.0,572.3,486.5,561.5,425.5,Minas Gerais,1,1,F
2015,27.0,647.9,590.9,623.4,610.6,Minas Gerais,1,1,F
2015,23.0,598.2,592.0,534.4,505.8,Rio Grande do Sul,1,1,M
2015,24.0,653.5,583.1,624.6,563.6,Minas Gerais,1,1,F
2015,24.0,,,,,Rio Grande do Norte,0,0,M
2015,21.0,,,,,Paraná,0,0,F
2015,19.0,,,,,Pernambuco,0,0,M
2015,30.0,482.3,457.1,504.2,454.6,São Paulo,1,1,F
2015,18.0,666.8,617.8,602.8,694.3,Ceará,1,1,F
2015,21.0,640.8,565.9,586.2,509.0,São Paulo,1,1,F
2015,22.0,714.0,631.4,641.6,521.8,São Paulo,1,1,F
2015,30.0,765.5,729.2,699.9,802.2,Pernambuco,1,1,M
2015,29.0,588.8,516.4,515.9,506.0,Pernambuco,1,1,F
2015,22.0,571.2,461.5,461.0,493.6,Sergipe,1,1,F
2015,18.0,590.8,428.3,511.8,439.8,São Paulo,1,1,M
2015,17.0,642.8,484.7,620.0,620.4,Maranhão,1,1,M
2015,25.0,584.3,431.9,486.8,458.3,Espírito Santo,1,1,M
2015,29.0,584.5,460.4,518.2,501.7,São Paulo,1,1,F
2015,28.0,537.6,421.6,540.3,373.6,Espírito Santo,1,1,F
2015,23.0,637.1,526.6,554.8,506.2,Bahia,1,1,M
2015,49.0,,,,,Rio de Janeiro,0,0,F
2015,30.0,558.0,390.6,515.5,433.5,Minas Gerais,1,1,F
2015,18.0,655.8,692.5,655.1,742.1,São Paulo,1,1,M
2015,32.0,598.3,549.1,566.7,471.3,Mato Grosso do Sul,1,1,F
2015,18.0,602.0,555.7,611.1,445.5,Rio Grande do Sul,1,1,M
2015,23.0,667.5,572.2,636.5,590.5,Ceará,1,1,F
2015,36.0,565.6,484.6,496.2,405.8,Paraná,1,1,F
2015,22.0,491.4,401.1,415.7,332.8,Rio Grande do Sul,1,1,F
2015,39.0,549.6,408.6,494.1,388.0,São Paulo,1,1,F
2015,22.0,568.1,417.3,497.6,611.2,Rio Grande do Sul,1,1,F
2015,23.0,,,,,Minas Gerais,0,0,M
2015,22.0,523.2,502.3,474.5,442.5,Ceará,1,1,M
2015,31.0,580.1,385.9,499.9,420.1,Bahia,1,1,M
2015,21.0,,,,,São Paulo,0,0,F
2015,19.0,,,,,Ceará,0,0,F
2015,19.0,408.6,431.7,416.7,538.1,Ceará,1,1,M
2015,26.0,,,,,Bahia,0,0,M
2015,18.0,,,,,São Paulo,0,0,F
2015,22.0,650.9,572.5,565.4,450.1,Minas Gerais,1,1,F
2015,20.0,483.4,421.9,442.3,455.4,Minas Gerais,1,1,F
2015,37.0,,,,,Alagoas,0,0,M
2015,15.0,537.5,404.0,434.0,390.1,Santa Catarina,1,1,M
2015,20.0,695.6,649.5,613.1,503.7,São Paulo,1,1,F
2015,22.0,,,,,Bahia,0,0,F
2015,19.0,655.9,505.1,579.9,453.5,Ceará,1,1,M
2015,18.0,388.5,497.5,478.7,463.1,Minas Gerais,1,1,M
2015,19.0,424.2,443.6,442.1,427.0,Rio de Janeiro,1,1,F
2015,25.0,628.6,477.6,,,São Paulo,1,0,F
2015,24.0,,,,,São Paulo,0,0,F
2015,18.0,517.5,465.4,548.5,449.6,Distrito Federal,1,1,F
2015,31.0,615.9,483.3,560.2,502.9,São Paulo,1,1,M
2015,18.0,620.4,496.9,547.2,570.5,Rio de Janeiro,1,1,F
2015,20.0,658.2,529.0,614.8,617.0,Bahia,1,1,F
2015,28.0,,,,,Bahia,0,0,M
2015,20.0,,,,,São Paulo,0,0,F
2015,23.0,,,,,Minas Gerais,0,0,F
2015,21.0,611.8,549.4,400.2,694.6,Minas Gerais,1,1,M
2015,27.0,652.4,514.3,581.0,719.6,Rio Grande do Sul,1,1,M
2015,20.0,417.7,375.4,311.1,364.9,Rio Grande do Norte,1,1,F
2015,20.0,525.3,386.0,491.8,525.8,Rio de Janeiro,1,1,F
2015,29.0,,,,,Amazonas,0,0,F
2015,20.0,,,,,São Paulo,0,0,F
2015,17.0,599.3,514.4,557.4,615.3,Distrito Federal,1,1,F
2015,24.0,,,,,Minas Gerais,0,0,F
2015,25.0,513.9,453.7,388.5,521.7,Minas Gerais,1,1,F
2015,18.0,594.5,461.2,572.2,477.8,Pernambuco,1,1,F
2015,36.0,601.2,554.7,,,Paraíba,1,0,M
2015,30.0,647.1,559.7,571.4,435.3,Alagoas,1,1,F
2015,29.0,599.5,369.4,530.9,400.5,Mato Grosso do Sul,1,1,F
2015,20.0,577.0,412.9,530.1,374.1,Paraná,1,1,F
2015,18.0,391.9,411.1,,,Distrito Federal,1,0,F
2015,32.0,,,,,Minas Gerais,0,0,F
2015,24.0,550.9,456.9,523.1,426.8,Rio Grande do Sul,1,1,F
2015,22.0,414.7,437.9,419.6,412.5,Distrito Federal,1,1,M
2015,18.0,406.9,464.5,414.9,346.5,São Paulo,1,1,M
2015,28.0,552.2,449.2,467.8,413.2,Ceará,1,1,F
2015,38.0,503.7,353.6,438.6,375.3,Amazonas,1,1,F
2015,17.0,622.4,475.7,551.9,644.5,Rio Grande do Norte,1,1,F
2015,31.0,,,440.3,356.4,Rio Grande do Sul,0,1,M
2015,27.0,560.9,430.3,416.1,468.3,Minas Gerais,1,1,F
2015,20.0,,,,,Minas Gerais,0,0,F
2015,24.0,,,,,São Paulo,0,0,F
2015,18.0,,,,,São Paulo,0,0,F
2015,23.0,617.9,491.5,542.3,480.6,São Paulo,1,1,F
2015,17.0,497.7,417.4,479.9,352.6,São Paulo,1,1,F
2015,21.0,519.0,502.3,525.5,595.4,São Paulo,1,1,M
2015,25.0,617.1,495.7,539.6,566.9,Mato Grosso,1,1,M
2015,21.0,582.6,447.8,464.0,518.4,Minas Gerais,1,1,M
2015,31.0,716.8,652.4,731.4,665.8,Ceará,1,1,M
2015,18.0,623.2,617.3,613.8,753.4,Rio Grande do Norte,1,1,M
2015,19.0,652.6,610.0,583.7,590.4,Maranhão,1,1,M
2015,17.0,631.4,416.6,532.5,659.0,Bahia,1,1,F
2015,18.0,580.2,478.0,496.5,477.4,Minas Gerais,1,1,M
2015,36.0,,,,,Espírito Santo,0,0,F
2015,41.0,541.5,432.0,443.7,406.1,Bahia,1,1,F
2015,25.0,586.8,457.3,539.6,456.3,Rio de Janeiro,1,1,M
2015,20.0,705.3,637.1,557.2,485.3,Bahia,1,1,M
2015,25.0,683.8,659.0,588.3,837.0,Rio de Janeiro,1,1,M
2015,25.0,612.1,497.8,518.4,497.9,São Paulo,1,1,F
2015,27.0,553.8,404.8,458.5,433.4,Mato Grosso do Sul,1,1,M
2015,22.0,,,,,Rio Grande do Sul,0,0,M
2015,29.0,,,,,Rio de Janeiro,0,0,M
2015,25.0,,,,,São Paulo,0,0,M
2015,27.0,644.2,557.7,533.3,563.6,São Paulo,1,1,M
2015,21.0,575.3,453.8,506.1,412.0,Mato Grosso,1,1,M
2015,18.0,568.3,597.4,587.7,501.6,Paraíba,1,1,M
2015,20.0,668.7,597.1,585.7,511.6,Ceará,1,1,F
2015,15.0,541.7,484.2,535.7,515.5,Paraná,1,1,F
2015,20.0,582.3,552.1,584.6,491.7,Espírito Santo,1,1,F
2015,23.0,550.9,451.0,431.4,428.2,Distrito Federal,1,1,F
2015,47.0,582.6,496.2,568.9,350.9,Bahia,1,1,M
2015,24.0,647.4,577.1,579.1,637.4,Minas Gerais,1,1,F
2015,21.0,575.8,441.2,511.2,439.6,Rio de Janeiro,1,1,F
2015,22.0,731.1,507.7,658.4,397.2,Rio Grande do Sul,1,1,F
2015,26.0,,,,,Distrito Federal,0,0,M
2015,24.0,476.3,461.5,502.1,482.5,Rio de Janeiro,1,1,M
2015,18.0,658.2,548.8,686.0,420.9,Pernambuco,1,1,M
2015,32.0,,,,,Goiás,0,0,M
2015,21.0,,,,,São Paulo,0,0,M
2015,23.0,524.7,489.5,557.9,394.3,Bahia,1,1,F
2015,22.0,,,,,São Paulo,0,0,F
2015,24.0,,,,,São Paulo,0,0,F
2015,39.0,,,,,Goiás,0,0,M
2015,31.0,561.6,372.2,438.1,338.2,Amazonas,1,1,F
2015,35.0,,,,,Distrito Federal,0,0,F
2015,26.0,,,,,São Paulo,0,0,F
2015,17.0,523.6,503.3,541.6,416.1,Rio de Janeiro,1,1,F
2015,20.0,543.8,412.2,527.3,429.8,Rio de Janeiro,1,1,F
2015,23.0,607.7,463.2,573.0,451.0,Espírito Santo,1,1,F
2015,19.0,623.4,526.4,,,São Paulo,1,0,M
2015,24.0,588.9,485.9,531.7,477.2,São Paulo,1,1,F
2015,21.0,,,,,São Paulo,0,0,F
2015,43.0,602.8,502.9,516.3,497.3,Mato Grosso,1,1,F
2015,23.0,433.8,374.0,421.9,393.0,Paraíba,1,1,M
2015,18.0,627.0,514.5,584.1,459.6,Rondônia,1,1,F
2015,23.0,577.4,435.3,481.7,499.0,Distrito Federal,1,1,M
2015,21.0,637.9,456.3,569.7,552.1,Pernambuco,1,1,M
2015,21.0,691.6,587.0,623.6,526.9,Rio de Janeiro,1,1,F
2015,19.0,559.1,500.8,539.6,442.5,São Paulo,1,1,F
2015,35.0,656.9,565.4,572.3,528.2,Alagoas,1,1,M
2015,21.0,558.7,510.2,587.2,620.1,Santa Catarina,1,1,F
2015,28.0,,,,,Rio de Janeiro,0,0,M
2015,21.0,526.2,454.9,560.6,543.9,Maranhão,1,1,F
2015,42.0,,,,,Paraíba,0,0,F
2015,24.0,,,,,Espírito Santo,0,0,M
2015,30.0,585.9,518.1,534.5,467.1,Paraná,1,1,F
2015,18.0,472.2,506.0,474.9,470.1,Rio Grande do Norte,1,1,F
2015,20.0,585.6,449.1,589.7,506.1,Santa Catarina,1,1,F
2015,21.0,466.7,395.2,457.9,423.8,Maranhão,1,1,F
2015,21.0,,,,,Goiás,0,0,M
2015,31.0,570.5,402.4,473.3,421.2,Rio de Janeiro,1,1,F
2015,37.0,695.0,603.1,648.2,818.0,Minas Gerais,1,1,F
2015,18.0,618.2,485.6,552.8,465.6,Rio de Janeiro,1,1,F
2015,30.0,626.6,549.8,560.1,557.6,Bahia,1,1,M
2015,22.0,664.3,599.8,641.3,760.3,Paraíba,1,1,M
2015,30.0,,,,,Minas Gerais,0,0,M
2015,17.0,630.2,619.6,600.2,701.1,Espírito Santo,1,1,F
2015,18.0,641.0,589.3,562.5,625.3,São Paulo,1,1,F
2015,19.0,633.6,540.2,609.6,576.5,Santa Catarina,1,1,F
2015,25.0,605.8,439.4,614.1,455.0,Espírito Santo,1,1,F
2015,44.0,615.0,375.2,551.9,404.3,Maranhão,1,1,F
2015,28.0,,,,,São Paulo,0,0,M
2015,20.0,514.0,399.7,466.2,366.0,Mato Grosso do Sul,1,1,M
2015,21.0,604.1,461.4,562.0,409.0,Ceará,1,1,F
2015,19.0,675.9,546.5,542.6,544.4,São Paulo,1,1,M
2015,36.0,666.7,650.3,568.0,783.9,São Paulo,1,1,M
2015,33.0,559.9,424.3,433.1,353.4,São Paulo,1,1,F
2015,19.0,558.5,417.2,504.1,475.8,Goiás,1,1,F
2015,22.0,624.7,549.4,555.1,564.9,Goiás,1,1,M
2015,26.0,,,,,São Paulo,0,0,F
2015,19.0,473.9,416.5,542.7,390.6,Mato Grosso,1,1,F
2015,29.0,582.6,512.7,538.6,515.5,Amazonas,1,1,F
2015,52.0,642.7,546.5,542.8,462.8,São Paulo,1,1,M
2015,26.0,,,,,Rondônia,0,0,M
2015,20.0,588.5,402.4,508.5,451.6,Alagoas,1,1,M
2015,26.0,,,,,Rio Grande do Norte,0,0,F
2015,20.0,558.9,432.8,598.6,338.2,São Paulo,1,1,F
2015,28.0,,,,,Minas Gerais,0,0,F
2015,19.0,,,,,Distrito Federal,0,0,F
2015,19.0,625.4,444.6,562.7,447.7,Rio Grande do Norte,1,1,F
2015,17.0,,,,,Minas Gerais,0,0,F
